taxon_id	antibiotic	genome_id	genome_name	genome_drug.antibiotic	resistant_phenotype	genome_drug.measurement	measurement_value	genome_drug.measurement_unit	laboratory_typing_method	testing_standard	genome_drug.evidence	Specie	Genus
470	ceftazidime	470.7972	Acinetobacter baumannii strain MRSN7649	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13537	Klebsiella pneumoniae KPN1618ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14403	Klebsiella pneumoniae KPN796ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	ceftazidime	562.28434	Escherichia coli strain AR_0372	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	ceftazidime	573.13216	Klebsiella pneumoniae KPN1233ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14499	Klebsiella pneumoniae KPN927ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.18086	Klebsiella pneumoniae strain AR376	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13916	Klebsiella pneumoniae KPN2093ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.1554	Acinetobacter baumannii strain MRSN16882	ceftazidime	Susceptible	==4	4	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14518	Klebsiella pneumoniae KPN952ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.8027	Acinetobacter baumannii strain MRSN7740	ceftazidime	Susceptible	8	8	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7421	Acinetobacter baumannii strain MRSN11669	ceftazidime	Susceptible	8	8	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7847	Acinetobacter baumannii strain MRSN7447	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13863	Klebsiella pneumoniae KPN2037ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13089	Klebsiella pneumoniae KPN1077ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7501	Acinetobacter baumannii strain MRSN11803	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7345	Acinetobacter baumannii strain 360	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7400	Acinetobacter baumannii strain FDA-CDC-AR_0300	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
287	ceftazidime	287.7804	Pseudomonas aeruginosa strain MRSN373401	ceftazidime	Susceptible	<=2	2	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	ceftazidime	573.13464	Klebsiella pneumoniae KPN1533ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7428	Acinetobacter baumannii strain MRSN11684	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14338	Klebsiella pneumoniae KPN712ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7691	Acinetobacter baumannii strain MRSN7236	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13032	Klebsiella pneumoniae KPN1001ec	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7341	Acinetobacter baumannii strain 182	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13135	Klebsiella pneumoniae KPN1134ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14464	Klebsiella pneumoniae KPN882ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13465	Klebsiella pneumoniae KPN1534ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14544	Klebsiella pneumoniae KPN988ec	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14448	Klebsiella pneumoniae KPN863ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13519	Klebsiella pneumoniae KPN1595ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13581	Klebsiella pneumoniae KPN1677ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7759	Acinetobacter baumannii strain MRSN7326	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.8054	Acinetobacter baumannii strain MRSN7805	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13321	Klebsiella pneumoniae KPN1363ec	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14113	Klebsiella pneumoniae KPN390ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7776	Acinetobacter baumannii strain MRSN7352	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7342	Acinetobacter baumannii strain 183	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.20063	Klebsiella pneumoniae strain AR_0097	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.9091	Acinetobacter baumannii strain MRSN10372	ceftazidime	Susceptible	<=8	8	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14407	Klebsiella pneumoniae KPN800ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14034	Klebsiella pneumoniae KPN299ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13900	Klebsiella pneumoniae KPN2078ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.4702	Acinetobacter baumannii strain AR_0063	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7763	Acinetobacter baumannii strain MRSN7331	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13124	Klebsiella pneumoniae KPN1122ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13301	Klebsiella pneumoniae KPN1340ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14521	Klebsiella pneumoniae KPN954ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7775	Acinetobacter baumannii strain MRSN7351	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13901	Klebsiella pneumoniae KPN2079ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13701	Klebsiella pneumoniae KPN1839ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13666	Klebsiella pneumoniae KPN1771ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	ceftazidime	562.34086	Escherichia coli strain AR_0013	ceftazidime	Susceptible	<=1	1	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
470	ceftazidime	470.7899	Acinetobacter baumannii strain MRSN7517	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13967	Klebsiella pneumoniae KPN220ec	ceftazidime	Susceptible	2	2	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.8083	Acinetobacter baumannii strain MRSN890	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13687	Klebsiella pneumoniae KPN1819ec	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.9052	Acinetobacter baumannii strain MRSN7113	ceftazidime	Susceptible	<=8	8	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.8016	Acinetobacter baumannii strain MRSN7717	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7695	Acinetobacter baumannii strain MRSN7240	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13647	Klebsiella pneumoniae KPN1751ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7481	Acinetobacter baumannii strain MRSN11769	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14430	Klebsiella pneumoniae KPN835ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	ceftazidime	287.6327	Pseudomonas aeruginosa strain AR_0457	ceftazidime	Resistant	==64	64	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
470	ceftazidime	470.7971	Acinetobacter baumannii strain MRSN7648	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7483	Acinetobacter baumannii strain MRSN11771	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13107	Klebsiella pneumoniae KPN1103ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
287	ceftazidime	287.7825	Pseudomonas aeruginosa strain MRSN1613	ceftazidime	Susceptible	==4	4	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
470	ceftazidime	470.7963	Acinetobacter baumannii strain MRSN7637	ceftazidime	Susceptible	8	8	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14526	Klebsiella pneumoniae KPN960ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	ceftazidime	562.29003	Escherichia coli strain AR_0378	ceftazidime	Susceptible	<=1	1	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	ceftazidime	573.13867	Klebsiella pneumoniae KPN2041ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14422	Klebsiella pneumoniae KPN823ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13899	Klebsiella pneumoniae KPN2077ec	ceftazidime	Susceptible	<=0.5	0.5	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7960	Acinetobacter baumannii strain MRSN7629	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7968	Acinetobacter baumannii strain MRSN7644	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
287	ceftazidime	287.5690	Pseudomonas aeruginosa strain AR_0357	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
470	ceftazidime	470.7662	Acinetobacter baumannii strain MRSN7186	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.8090	Acinetobacter baumannii strain MRSN899	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14302	Klebsiella pneumoniae KPN660ec	ceftazidime	Susceptible	1	1	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7698	Acinetobacter baumannii strain MRSN7245	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14402	Klebsiella pneumoniae KPN795ec	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.7027	Klebsiella pneumoniae strain AR_0003	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14009	Klebsiella pneumoniae KPN271ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13541	Klebsiella pneumoniae KPN1624ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7509	Acinetobacter baumannii strain MRSN11816	ceftazidime	Susceptible	4	4	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13331	Klebsiella pneumoniae KPN1381ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13508	Klebsiella pneumoniae KPN1583ec	ceftazidime	Susceptible	4	4	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13487	Klebsiella pneumoniae KPN1559ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.31032	Klebsiella pneumoniae strain NICU_1_P3	ceftazidime	Resistant	==32	32	mg/L	MIC	CLSI		Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.2843	Acinetobacter baumannii strain AR_0036	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7423	Acinetobacter baumannii strain MRSN11674	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7869	Acinetobacter baumannii strain MRSN7478	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13571	Klebsiella pneumoniae KPN1665ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	ceftazidime	562.42856	Escherichia coli strain MUGSI_273	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
470	ceftazidime	470.7819	Acinetobacter baumannii strain MRSN7404	ceftazidime	Susceptible	8	8	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.32136	Klebsiella pneumoniae strain NICU_3_P4	ceftazidime	Susceptible	==0.5	0.5	mg/L	MIC	CLSI		Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13561	Klebsiella pneumoniae KPN1652ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13735	Klebsiella pneumoniae KPN1871ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.12780	Klebsiella pneumoniae strain AR_0145	ceftazidime	Resistant	>128	128	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14320	Klebsiella pneumoniae KPN690ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7525	Acinetobacter baumannii strain MRSN1450	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.8038	Acinetobacter baumannii strain MRSN7767	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7415	Acinetobacter baumannii strain MRSN10371	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.9079	Acinetobacter baumannii strain MRSN30945	ceftazidime	Susceptible	<=8	8	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7903	Acinetobacter baumannii strain MRSN7525	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.8005	Acinetobacter baumannii strain MRSN7701	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13805	Klebsiella pneumoniae KPN1960ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7764	Acinetobacter baumannii strain MRSN7336	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7854	Acinetobacter baumannii strain MRSN7460	ceftazidime	Susceptible	4	4	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7905	Acinetobacter baumannii strain MRSN7531	ceftazidime	Susceptible	4	4	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.8041	Acinetobacter baumannii strain MRSN7776	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.7812	Acinetobacter baumannii strain MRSN7393	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13442	Klebsiella pneumoniae KPN1508ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7697	Acinetobacter baumannii strain MRSN7243	ceftazidime	Resistant	16	16	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.14047	Klebsiella pneumoniae KPN313ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	ceftazidime	562.42699	Escherichia coli strain 263	ceftazidime	Susceptible	4	4	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
573	ceftazidime	573.14285	Klebsiella pneumoniae KPN618ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13269	Klebsiella pneumoniae KPN1302ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
562	ceftazidime	562.42665	Escherichia coli strain 190	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Escherichia coli	Escherichia
287	ceftazidime	287.5686	Pseudomonas aeruginosa strain AR_0354	ceftazidime	Resistant	==32	32	mg/L	MIC	CLSI	Laboratory Method	Pseudomonas aeruginosa	Pseudomonas
573	ceftazidime	573.14503	Klebsiella pneumoniae KPN931ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14406	Klebsiella pneumoniae KPN799ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13807	Klebsiella pneumoniae KPN1968ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13548	Klebsiella pneumoniae KPN1635ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13115	Klebsiella pneumoniae KPN1111ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14457	Klebsiella pneumoniae KPN875ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.13317	Klebsiella pneumoniae KPN1358ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.9070	Acinetobacter baumannii strain MRSN7735	ceftazidime	Susceptible	<=8	8	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
470	ceftazidime	470.9072	Acinetobacter baumannii strain MRSN351162	ceftazidime	Susceptible	<=8	8	mg/L	MIC	CLSI		Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.13688	Klebsiella pneumoniae KPN181ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14423	Klebsiella pneumoniae KPN824ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14042	Klebsiella pneumoniae KPN307ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
573	ceftazidime	573.14443	Klebsiella pneumoniae KPN853ec	ceftazidime	Resistant	>16	16	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7425	Acinetobacter baumannii strain MRSN11679	ceftazidime	Resistant	64	64	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.24296	Klebsiella pneumoniae strain 397	ceftazidime	Susceptible	1	1	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
470	ceftazidime	470.7553	Acinetobacter baumannii strain MRSN15083	ceftazidime	Susceptible	8	8	mg/L	MIC	CLSI	Laboratory Method	Acinetobacter baumannii	Acinetobacter
573	ceftazidime	573.17914	Klebsiella pneumoniae strain AR_0363	ceftazidime	Resistant	==128	128	mg/L	MIC	CLSI	Laboratory Method	Klebsiella pneumoniae	Klebsiella
